"ID","Month","Song","Plays"
"3117368871850072767","11","Aries ~ FOOL'S GOLD",93
"-4301831735144627506","04","Domo Genesis ~ Dapper (feat. Anderson .Paak)",66
"-2934231020509623613","09","Jack Harlow ~ ROTTEN (feat. EST Gee)",63
"-4518383123763649696","09","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",61
"-8050743871628674212","11","Travis Scott ~ wonderful",61
"4560100326171154104","05","Chance the Rapper ~ Angels (feat. Saba)",60
"-7255467956761312242","09","Mick Jenkins ~ The Waters",60
"7660254505791841725","01","PnB Rock ~ Selfish",56
"-3873008565210251894","05","Aries ~ CAROUSEL",56
"8523623647980452989","07","6LACK ~ Prblms",56
"-4087391519731806068","09","Mick Jenkins ~ Jazz",55
"-9132939993266889153","03","ScHoolboy Q ~ Numb Numb Juice",54
"-1202929444212598654","10","Bryson Tiller ~ Sorrows",54
"-4808008013997186134","12","Aries ~ CONVERSATIONS",54
"-9060615071802939509","08","Jack Harlow ~ 9TH GRADE",53
"7083355610053763616","03","Slim Jxmmi ~ Brxnks Truck (feat. Rae Sremmurd)",52
"-9132617948078887203","09","Jack Harlow ~ GHOST",52
"5208279393582725718","11","Rick Ross, Kanye West ~ Devil In a New Dress (feat. Rick Ross)",52
"-7113865807776761847","09","Mick Jenkins ~ Healer (feat. Jean Deaux)",50
"1534529616501777666","09","Jack Harlow ~ SUNDAY NIGHT",50
"2254605089718199087","10","Joey Bada$$ ~ Christ Conscious",50
"1604473172995758396","03","Young Thug ~ Wyclef Jean",47
"5927296127319531333","04","Kendrick Lamar ~ PRIDE.",45
"7802613987942686882","10","Mick Jenkins ~ P's & Q's",45
"-7690100959764339411","10","NxWorries, Knxwledge, Anderson .Paak ~ What More Can I Say",45
"6507069039674739405","02","Aries ~ DITTO",44
"-7619085766075425127","08","Jack Harlow ~ KNACK FOR IT",44
"-8122392002102741926","08","Travis Scott ~ SICKO MODE",44
"5642466977215500122","05","Chance the Rapper ~ All We Got (feat. Kanye West & Chicago Children's Choir)",43
"-9132208235143981580","08","Frank Ocean ~ Pink + White",42
"3261127345118166897","11","Travis Scott ~ sweet sweet",42
"-2359164836341816983","10","Mick Jenkins ~ Understood",41
"-125177305988212701","01","Bryson Tiller ~ Don't",40
"7804708236680284949","01","Future ~ Life Is Good (feat. Drake)",40
"-3296127792633454871","03","tsubi club ~ Burbank House",40
"-5673602571848766097","05","Aries ~ BAD NEWS",40
"-2503286470638935698","05","Drake ~ Feel No Ways",40
"8378804384854060802","05","Drake ~ U With Me?",40
"-8268242650715166561","08","Joey Bada$$ ~ My Yout (feat. Maverick Sabre)",40
"9098219274373916532","10","whiterosemoxie ~ Coco Puffs",40
"7011443216029912170","03","Verzache ~ Messed Up",39
"-2788882854263729739","03","Young Thug ~ Webbie (feat. Duke)",39
"-1418794139648741439","06","Travis Scott ~ 90210 (feat. Kacy Hill)",39
"8521635521382637707","07","Travis Scott ~ 90210 (feat. Kacy Hill)",39
"2976396861171126306","08","Travis Scott ~ STARGAZING",39
"9098968638615588212","10","Earl Sweatshirt ~ Faucet",39
"-1781819309166782707","10","Mick Jenkins ~ The Waters",39
"7730003871606059519","12","Roddy Ricch ~ The Box",39
"-6177568452562916916","03","Young Thug ~ Floyd Mayweather (feat. Travis Scott, Gucci Mane & Gunna)",38
"-6823205868663604122","05","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",38
"6576472183260249834","05","Aries ~ SANTA MONICA",38
"-123088132781989101","05","Isaiah Rashad ~ Shot You Down (feat. Jay Rock & ScHoolboy Q)",38
"5279356735005892804","05","Travis Scott ~ Watch (feat. Lil Uzi Vert & Kanye West)",38
"1315596141180474766","09","Jack Harlow ~ RIVER ROAD",38
"4415672276055966617","10","Jack Harlow ~ ROTTEN (feat. EST Gee)",38
"-6971373945574760212","03","Lil Uzi Vert ~ Bigger Than Life",37
"7372361617816645226","04","Rich The Kid ~ Dead Friends",37
"-6464962299015640527","04","J. Cole ~ KOD",37
"-6682624358251361122","04","Rae Sremmurd ~ Look Alive",37
"6651107859683555288","08","Joey Bada$$ ~ Big Dusty",37
"-2572879436935601532","08","BROCKHAMPTON ~ Gummy",37
"6720183266487362521","08","Joey Bada$$ ~ Paper Trail$",37
"1318129283362001006","09","Jack Harlow ~ ICE",37
"8377172867818893796","09","Jack Harlow ~ WALK IN THE PARK",37
"-6250519406340440060","10","Smino ~ Trina",37
"7080697987254583559","04","Kendrick Lamar ~ HUMBLE.",36
"1171071103250069204","05","Aries ~ DEITY",36
"6359119778427203074","05","Juice WRLD ~ Lucid Dreams",36
"4486073220061690411","05","Isaiah Rashad ~ Ronnie Drake (feat. SZA)",36
"7800347496921317567","06","Vince Staples ~ Norf Norf",36
"4703765701479679814","08","Jack Harlow ~ CAN'T CALL IT",36
"-5238426858164664677","08","Jack Harlow ~ DRIP DROP (feat. Cyhi the Prynce)",36
"-5888368719227366242","09","Jack Harlow ~ BIG CHILLIN",36
"-4160301007738452131","09","Mick Jenkins ~ Comfortable (feat. No Name Gypsy)",36
"22352661643645789","10","Mick Jenkins ~ Spread Love",36
"4850318822048992494","01","Danny Brown ~ 30",35
"-6395102449639921716","05","No Fun Haus ~ Falling Down",35
"-5022640731316865636","05","Chance the Rapper ~ Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",35
"-2358871045629889901","05","Jonah Zed ~ Horizons",35
"-6177020886946414477","05","Drake ~ Hype",35
"8019129469187384190","05","Drake ~ Keep the Family Close",35
"-482023986002900585","05","Aries ~ SAYONARA",35
"4704611835927876156","08","Frank Ocean ~ Nights",35
"-1277588673424505421","08","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",35
"-1418710781731577453","09","Jack Harlow ~ GOIN BACK DOWN",35
"6651481132368300815","09","Jack Harlow ~ HEAVY HITTER",35
"-987804768053371250","09","Jack Harlow ~ RAIN",35
"8306258763419612979","09","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",35
"-411853117830872874","11","Ramzoid ~ Castle",35
"5495320090621749729","12","Jretro ~ I Am the Greatest",35
"1388540299983835343","01","Lil Uzi Vert ~ Dark Queen",34
"2326231201106999622","02","Bryson Tiller ~ Let Em' Know",34
"451889194696612849","02","Patrick Cc: ~ Sherbs (feat. Koi & Voda Fuji)",34
"1391446298547260058","03","Lil Uzi Vert ~ Prices",34
"-7112868873506923562","04","Aries ~ CAROUSEL",34
"-8844034752784679826","04","Kendrick Lamar ~ DUCKWORTH.",34
"4128520651221236761","04","Childish Gambino ~ I. The Worst Guys (feat. Chance The Rapper)",34
"-2502666353874816135","05","Chance the Rapper ~ Blessings (feat. Jamila Woods)",34
"8164450711364391846","08","Jack Harlow ~ CODY BANKS",34
"-2719910250082426244","08","Joey Bada$$ ~ Christ Conscious",34
"-4590236646299424818","08","Frank Ocean ~ Nikes",34
"7081546452157347887","08","Joey Bada$$ ~ Waves",34
"-1925559145517840896","10","Mick Jenkins ~ Alchemy",34
"4919364610692017187","11","Aries ~ GENIE",34
"739524815093794650","11","JID, J. Cole ~ Off Deez",34
"1171729969915939649","12","J. Cole ~ Immortal",34
"-2068818511894006473","12","Roddy Ricch ~ Start wit Me (feat. Gunna)",34
"2472425142014056981","01","A$AP Rocky ~ 1Train (feat. Kendrick Lamar, Joey Badass, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",33
"8018743935849553394","05","Isaiah Rashad ~ West Savannah (feat. SZA)",33
"-3580509994809635484","05","Drake ~ Weston Road Flows",33
"5424814134872752688","08","Jack Harlow ~ SUNDOWN",33
"-6755019277904717095","08","Frank Ocean ~ Seigfried",33
"-2717294442064354602","11","Jack Harlow ~ SUNDAY NIGHT",33
"8810975381169484890","01","Bryson Tiller ~ Exchange",32
"4128049354129243301","01","Travis Scott ~ beibs in the trap",32
"-5598503323713584372","02","SOB X RBE ~ Paramedic!",32
"21623969741883031","04","Kendrick Lamar ~ FEAR.",32
"8812983542193054094","04","Joey Bada$$ ~ TEMPTATION",32
"-4520063884876909459","05","Isaiah Rashad ~ Banana",32
"3552097476416804302","05","Travis Scott ~ Butterfly Effect",32
"8667778597128038974","05","Isaiah Rashad ~ R.I.P. Kevin Miller",32
"-4951987662129633590","05","Drake ~ Still Here",32
"-1205620113876425751","05","Chance the Rapper ~ Summer Friends (feat. Jeremih & Francis & The Lights)",32
"7872631828885543938","08","Isaiah Rashad ~ HB2U",32
"-8194084790298364726","08","Aries ~ KIDS ON MOLLY",32
"-8194689665242799153","09","Mick Jenkins ~ Thc",32
"-557074646872866702","10","Jazz Cartier ~ . Tales / Psycho '93 Freestyle",32
"-1564944302039909563","10","whiterosemoxie ~ CALL!",32
"-3652634780092661987","01","A$AP Rocky ~ Goldie",31
"6648651415319593934","01","PnB Rock ~ Playa No More (feat. A Boogie wit da Hoodie & Quavo)",31
"3696577738738433164","05","Drake ~ 9",31
"-9058419547770125370","05","Isaiah Rashad ~ Hereditary",31
"2904457142106197245","05","whiterosemoxie ~ whitegold",31
"8881551054139553893","06","Vince Staples ~ Lift Me Up",31
"-6826438876793690431","08","Isaiah Rashad ~ Free Lunch",31
"-2212881074100931860","08","Joey Bada$$ ~ Hilary $Wank",31
"-1422901846417580538","08","Isaiah Rashad ~ Smile",31
"-4303526067889329030","09","ScHoolboy Q ~ Gangsta",31
"-5598797839564838581","09","Travis Scott ~ goosebumps",31
"5854717422762308582","10","Jack Harlow ~ GHOST",31
"8378782318914443835","10","Mick Jenkins ~ Jerome (feat. Joey Bada$$)",31
"-3796925354853802799","01","Lil Uzi Vert ~ Erase Your Social",30
"-7617568672756258639","02","Aries ~ SANTA MONICA",30
"811683118315868440","02","Jazz Cartier ~ Tempted",30
"-4808013684447323248","03","Young Thug ~ Harambe",30
"-3220233705599529073","04","Kendrick Lamar ~ DNA.",30
"1030472216695861545","04","Smokepurpp, Murda Beatz ~ Do Not Disturb (feat. Lil Yachty & Offset)",30
"-6177339885182583881","04","Flatbush Zombies ~ Leather Symphony (feat. A$AP Twelvyy)",30
"2469279956963733688","04","Kendrick Lamar ~ XXX. (FEAT. U2.)",30
"-5382956559245959080","05","Isaiah Rashad ~ Cilvia Demo",30
"-7474616149732300770","05","Isaiah Rashad ~ Heavenly Father",30
"-1131151110736886865","05","Drake ~ Views",30
"-7184716664493009796","07","Lil Uzi Vert ~ You Was Right",30
"955273264057396823","08","Frank Ocean ~ Ivy",30
"-6681448037670036021","08","Frank Ocean ~ Self Control",30
"1748984072068446054","08","Frank Ocean ~ Solo",30
"7153489636556267466","09","Mick Jenkins ~ Alchemy",30
"-4305127755745852273","10","Earl Sweatshirt ~ Mantra",30
"-7401867018581991976","11","A$AP Rocky ~ Excuse Me",30
"-7112264693590923582","11","Vince Staples ~ FUN!",30
"-4949829197374701183","11","Travis Scott ~ Oh My Dis Side (feat. Quavo)",30
"8453024720156432395","11","Travis Scott ~ way back",30
"-8697145189320484650","12","Ramzoid ~ DOWN",30
"-7836205391934466874","12","Juice WRLD, Future ~ Jet Lag (feat. Young Scooter)",30
"2108911887953342580","01","Tyga ~ Feel Me (feat. Kanye West)",29
"8954046292065029897","01","Daniel Caesar ~ RESTORE THE FEELING (feat. Sean Leon & Jacob Collier)",29
"-2357213337492820681","01","PnB Rock ~ Stand Back (feat. A Boogie wit da Hoodie)",29
"-2359101675008600958","01","Young Thug, Travis Scott ~ pick up the phone",29
"7083221222878233255","02","Verzache ~ Kick It",29
"-3436946817090744002","03","Lil Uzi Vert ~ Chrome Heart Tags",29
"5872292946386908664","03","Aries ~ DITTO",29
"-51616198409245872","03","Lil Uzi Vert ~ Secure the Bag",29
"-8411696687430559056","04","G Herbo ~ Everything Remix (feat. Lil Uzi Vert & Chance the Rapper)",29
"668048428224535108","04","Hermitude ~ HyperParadise (Flume Remix)",29
"-2140004784533956201","04","Kodak Black ~ Skrt",29
"-6824097353851843532","05","Chance the Rapper ~ Juke Jam (feat. Justin Bieber & Towkio)",29
"2471780380917504164","05","Patrick Cc:, Jonah Zed ~ Reckless",29
"5209165224705325132","06","Radiohead ~ Exit Music (For a Film)",29
"-2645000401150802414","07","Lil Uzi Vert ~ Money Longer",29
"-2791825255070253208","07","Aries ~ SAYONARA",29
"238608558262127586","08","Jack Harlow ~ NUN FREE (feat. 2forwOyNE)",29
"-5961729259177078119","08","Kendrick Lamar ~ Poe Mans Dreams (His Vice) [feat. GLC]",29
"2830917789574104743","09","Jack Harlow ~ 9TH GRADE",29
"-3007060488135333943","09","Frank Ocean ~ Nights",29
"4487776230895716179","09","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",29
"-1996329664692288504","10","Mick Jenkins ~ Fall Through",29
"1028487710011221848","10","Earl Sweatshirt ~ Grief",29
"-3868988308777484417","10","Jack Harlow ~ SUNDAY NIGHT",29
"-3509784550826688640","11","A$AP Rocky ~ Jukebox Joints (feat. Joe Fox x Kanye West)",29
"4344003336536011690","11","A$AP Mob ~ Nasty's World (feat. A$AP Nast & ONYX)",29
"6506567597280232204","01","Migos ~ Bad and Boujee (feat. Lil Uzi Vert)",28
"-7763058566832849271","01","Danny Brown ~ Grown Up",28
"-3799779046604229604","01","A Boogie wit da Hoodie ~ My Sh*t",28
"-6896173149861050959","01","Lil Uzi Vert ~ The Way Life Goes (feat. Oh Wonder)",28
"-5166025102290414226","02","Patrick Cc: ~ Fall Damage (feat. Malik, Kwe the Artist & SEBii)",28
"2180314672150921832","02","Future ~ Fresh Air",28
"-6753918884766736574","02","PARTYNEXTDOOR ~ RENDEZVOUS",28
"8017408286758531387","03","Verzache ~ Evil",28
"-3078935781674800762","03","JID ~ LAUDER",28
"-4521395419014468186","04","Joey Bada$$ ~ DEVASTATED",28
"814602279482420307","04","Tom The Mail Man ~ Destroyed",28
"-5458332035141441819","04","Kendrick Lamar ~ LOVE. (FEAT. ZACARI.)",28
"7947195908944613768","04","Tom The Mail Man ~ NOTHINGTOLOSE",28
"6792463026281046475","04","Post Malone ~ Wow.",28
"-6537718441458733541","05","Drake ~ Controlla",28
"-342256947049122003","05","Drake ~ Faithful (feat. Pimp C & dvsn)",28
"-6609149280282630818","05","Aries ~ RACECAR",28
"3190302766936800306","05","Isaiah Rashad ~ Webbie Flow (U Like)",28
"2688516038257892015","05","Drake ~ With You (feat. PARTYNEXTDOOR)",28
"-6971287283920659102","06","Kanye West ~ We Don't Care",28
"1749476859560079326","07","Amine ~ Caroline",28
"-9203341155707195814","07","Joey Bada$$ ~ Paper Trail$",28
"-6896356991585238697","08","Isaiah Rashad ~ All Herb (feat. Amindi)",28
"1748541000703358828","08","Isaiah Rashad ~ Don't Shoot",28
"-338275294957751338","08","Joey Bada$$ ~ Hazeus View",28
"-3295430683966407738","08","Travis Scott ~ YOSEMITE",28
"8669382456361197338","09","Mick Jenkins ~ Shipwrecked (feat. The Mind)",28
"3549513928162642031","09","Mick Jenkins ~ Spread Love",28
"3624872225059740794","10","Mick Jenkins ~ Daniels Bloom",28
"-6898332321228824433","10","whiterosemoxie ~ Wi_Fi (feat. Daboat)",28
"-8842213447681254126","11","Kanye West ~ Diamonds from Sierra Leone (Bonus Track)",28
"5424103369417238383","11","Young Thug, Travis Scott ~ pick up the phone",28
"2759578929507393381","01","PnB Rock ~ Attention (feat. Wiz Khalifa)",27
"-2211972885835352538","01","Kid Cudi ~ Baptized in Fire (feat. Travis Scott)",27
"1895204115774083326","01","Meek Mill ~ Litty (feat. Tory Lanez)",27
"6936068511514390280","01","Future ~ March Madness",27
"-2430353930151953324","01","G-Eazy, Bebe Rexha ~ Me, Myself & I",27
"7948653894195007978","01","Bryson Tiller ~ Rambo",27
"6218980359376865412","01","Daniel Caesar ~ SUPERPOSITION (feat. John Mayer)",27
"1749610539669604971","03","Lil Yachty ~ Forever Young (feat. Diplo)",27
"-3509532274557284300","03","Young Thug ~ Swizz Beatz",27
"3191413739310821963","04","Frank Ocean ~ Thinkin Bout You",27
"4775537671964508249","04","Rich The Kid ~ World Is Yours 2",27
"-7618170161945041389","05","Chance the Rapper ~ Blessings (feat. Ty Dolla $ign, Raury, BJ The Chicago Kid & Anderson .Paak)",27
"-3655822191884948167","05","Chance the Rapper ~ How Great (feat. Jay Electronica & My cousin Nicole)",27
"3333964265611943059","05","Drake ~ One Dance (feat. Wizkid & Kyla)",27
"5784496312927353307","05","Drake ~ Redemption",27
"3261593756962057269","05","Cage the Elephant ~ Take It or Leave It",27
"-1202500470013175319","05","Travis Scott ~ sweet sweet",27
"-701892517214315045","06","A$AP Rocky ~ Fukk Sleep (feat. FKA twigs)",27
"-7187408774628595783","06","Bryson Tiller ~ Sorry Not Sorry",27
"-845900147411076915","06","Dr. Dre ~ The Next Episode",27
"2542638856116282566","07","Playboi Carti ~ R.I.P. Fredo (feat. Young Nudy)",27
"9028936483566349842","08","Travis Scott ~ CAN'T SAY",27
"6647819603646962267","08","Travis Scott ~ HOUSTONFORNICATION",27
"164455654293784667","10","Jazz Cartier ~ . Black and Misguided",27
"3406730280548318973","10","Jack Harlow ~ ICE",27
"-3870958301731860486","10","Mick Jenkins ~ Jazz",27
"-125853383250897432","10","Bryson Tiller ~ Timeless Interlude",27
"-1203253405166452764","11","Aries ~ HOW RUDE",27
"3981580565596267851","11","Lil Peep ~ Sex with My Ex",27
"9100706657547088890","12","Lil Uzi Vert ~ Futsal Shuffle 2020",27
"4485683409018339744","01","Daniel Caesar ~ CYANIDE",26
"-842469753567862433","01","Earl Sweatshirt ~ Chum",26
"-7328647050692526615","01","PnB Rock ~ Hanging Up My Jersey (feat. Ty Dolla $ign)",26
"-5744468405382076595","01","Daniel Caesar, Brandy ~ LOVE AGAIN",26
"-4949905614441287635","01","Lil Skies ~ Red Roses (feat. Landon Cube)",26
"6503757063756586543","01","MadeinTYO ~ Skateboard P",26
"-6247039677798636614","01","Migos ~ T-Shirt",26
"5352542702259403499","01","PnB Rock ~ There She Go (feat. YFN Lucci)",26
"-2573317641319497573","01","Russ ~ What They Want",26
"-5309843466837107871","02","Bryson Tiller ~ Intro (Difference)",26
"2685313181586607093","02","Mere Raj ~ Touch",26
"5856256520290473655","02","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz ~ X",26
"-413824600460556976","03","Young Thug ~ RiRi",26
"-9201160373846227260","03","Tory Lanez ~ Shooters",26
"-1635008462381551630","04","Joey Bada$$ ~ FOR MY PEOPLE",26
"957243205206641281","04","Kendrick Lamar ~ Ignorance Is Bliss",26
"163532073405923036","05","Tyler, The Creator ~ GONE, GONE / THANK YOU",26
"-3870271332881481634","05","Chance the Rapper ~ Mixtape (feat. Young Thug & Lil Yachty)",26
"-3511362552648528737","05","Isaiah Rashad ~ Modest",26
"7945340936451315650","05","Chance the Rapper ~ Same Drugs",26
"7800959520998111132","05","Joey Bada$$ ~ TEMPTATION",26
"7081114597136740341","05","Pink Floyd ~ Time",26
"-6248436514443480535","06","Pusha T ~ The Games We Play",26
"-9202693481833919051","08","Mick Jenkins ~ Bruce Banner",26
"5856809317991256053","09","Lil Baby, Gunna ~ Drip Too Hard",26
"8018994694745557667","10","DaBaby ~ BOP",26
"2036056149870515437","10","Mick Jenkins ~ Plugged",26
"9029367127849488327","10","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",26
"4993430544026362055","11","Mick Jenkins, Da-P ~ Lemonade",26
"2903841472244275186","11","A$AP Rocky ~ Lord Pretty Flacko Jodye 2 (LPFJ2)",26
"-5816476397719435569","11","Jaden ~ Ninety",26
"8233235672918192582","11","Aries ~ RIDING",26
"1606956985629837893","11","Travis Scott ~ goosebumps",26
"-1565893578290504631","11","Travis Scott ~ the ends",26
"-7041183818005222906","12","Jack Harlow ~ Eastern Parkway",26
"-7256531061009010017","01","XXXTENTACION ~ Look at Me!",25
"-4520980798264621181","02","Rich Brian ~ Cold",25
"-7186512256241692169","03","Tory Lanez ~ Benevolent",25
"-6751427072527936671","03","Young Thug ~ Check",25
"-8120764765814663865","03","Jack Harlow ~ I WANNA SEE SOME ASS (feat. JetsonMade)",25
"2759149735903013943","03","Ski Mask the Slump God ~ Life Is Short",25
"-557118769376539156","03","JID ~ NEVER",25
"8741116108952300486","03","Lil Uzi Vert ~ P2",25
"3549992151699931395","03","XXXTENTACION ~ SAD!",25
"-1061218053697840717","03","Kendrick Lamar ~ untitled 07 l 2014 - 2016",25
"-6899363710445046891","04","J. Cole ~ January 28th",25
"-4230092540567453930","04","Joey Bada$$ ~ LAND OF THE FREE",25
"7657085444520902845","04","Kendrick Lamar ~ LOYALTY. (FEAT. RIHANNA.)",25
"-123288594824564508","04","whiterosemoxie ~ whitegold",25
"236907921417100672","05","Tyler, The Creator ~ A BOY IS A GUN",25
"-3944793007831900148","05","Isaiah Rashad ~ Brad Jordan (feat. Michael Da Vinci)",25
"-3221626194522704631","05","A$AP Rocky ~ Fukk Sleep (feat. FKA twigs)",25
"1462989802087233072","06","Bryson Tiller ~ Let Em' Know",25
"-846495337358162412","07","Travis Scott ~ goosebumps",25
"-265797039406435018","07","Travis Scott ~ sweet sweet",25
"-8194238167172553279","08","Isaiah Rashad ~ Heavenly Father",25
"4630970823827895035","08","Jack Harlow ~ PICKYOURPHONEUP (feat. K CAMP)",25
"7515776993429223436","08","Travis Scott ~ STOP TRYING TO BE GOD",25
"1391138027452643367","10","Shoreline Mafia ~ Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",25
"3551436887942097526","11","Isaiah Rashad ~ Tity and Dolla (feat. Hugh Augustine & Jay Rock)",25
"6215361075123037266","12","Travis Scott ~ HOUSTONFORNICATION",25
"-6752317297875398524","12","MIKNNA, Kadhja Bonet, JID, Free Nationals ~ On Sight",25
"4848760851919813784","01","Kendrick Lamar, Jay Rock, James Blake, Future ~ King's Dead",24
"6937971165476199198","01","Athan ~ Lifeless",24
"-3078780088844348932","02","Travis Scott, Kendrick Lamar ~ Big Shot",24
"1607628407359997297","02","Kendrick Lamar, Jay Rock, James Blake, Future ~ King's Dead",24
"-2574895498850144458","02","Athan ~ Lifeless",24
"4846077952359356125","02","Bryson Tiller ~ Sorry Not Sorry",24
"94143506209783727","03","Lil Uzi Vert ~ Celebration Station",24
"2973648921102524406","03","Young Thug ~ Guwop (feat. Quavo, Offset & Young Scooter)",24
"-2716946987897270980","03","Lil Uzi Vert ~ Lo Mein",24
"-7187679600779298635","03","Macklemore & Ryan Lewis ~ Need to Know (feat. Chance the Rapper)",24
"-3509117716339855340","03","Tory Lanez ~ Old Friends x New Foes",24
"4272389635929263825","03","Kendrick Lamar ~ untitled 01 l 08.19.2014.",24
"3190513284434377530","04","Kendrick Lamar ~ ELEMENT.",24
"-3367241914253829142","04","Joey Bada$$ ~ LEGENDARY (feat. J. Cole)",24
"-5097544807677196622","04","Kendrick Lamar ~ LUST.",24
"6289568592914134620","04","J. Cole ~ Love Yourz",24
"1604772537188120964","04","Kendrick Lamar ~ Money Trees (feat. Jay Rock)",24
"-3295448859034938566","04","Lil Uzi Vert ~ Sanguine Paradise",24
"8089121006479319882","04","Kendrick Lamar ~ Wesley's Theory (feat. George Clinton & Thundercat)",24
"-4593668654783085220","05","Chance the Rapper ~ All Night (feat. Knox Fortune)",24
"-4518750917677713832","05","whiterosemoxie ~ Badthang",24
"4705155899554623361","05","Chance the Rapper ~ D.R.A.M. Sings Special",24
"1819869036782104634","05","Radiohead ~ Paranoid Android",24
"5280322415472284503","05","The Black Keys ~ The Only One",24
"6362479965603404909","06","Kanye West ~ Good Morning",24
"-4591455602407188510","06","Lil Keed ~ Pull Up (feat. Lil Uzi Vert & YNW Melly)",24
"-2789117793154621432","06","Denzel Curry ~ RICKY",24
"3408065023646210701","06","VIC MENSA ~ Say I Didn't",24
"-5962747961683748659","08","Travis Scott ~ 90210 (feat. Kacy Hill)",24
"1315995671711628898","08","J.I the Prince of N.Y ~ Need Me",24
"7442767420695660843","09","Jasiah, Dro Kenji ~ MARS",24
"7081915973971471710","09","Mick Jenkins ~ P's & Q's",24
"8233277601571087113","09","Jack Harlow ~ PICKYOURPHONEUP (feat. K CAMP)",24
"5134957378951913237","10","Jazz Cartier ~ . Red Alert",24
"5352085622563587074","10","Mick Jenkins ~ Black Sheep",24
"1893154213430943375","10","Jazz Cartier ~ Dead Or Alive",24
"1604195286602320503","10","Mick Jenkins ~ Healer (feat. Jean Deaux)",24
"-7763085008224784543","10","Jack Harlow ~ RIVER ROAD",24
"-7546607739815218843","10","Earl Sweatshirt ~ Wool (feat. Vince Staples)",24
"-6824484101825924889","11","Drake ~ 6 Man",24
"-9058535953585581336","11","Migos, Marshmello ~ Danger",24
"8666929692848883158","12","J. Cole ~ Change",24
"-6610579479413415395","12","DJ Khaled ~ Jermaine's Interlude (feat. J. Cole)",24
"1315809098859326988","12","Jack Harlow ~ RIVER ROAD",24
"-914341276307953995","12","Kendrick Lamar ~ These Walls (feat. Bilal, Anna Wise & Thundercat)",24
"-7399963168908482650","01","Future ~ Used to This (feat. Drake)",23
"-3799573207236131443","01","Travis Scott ~ goosebumps",23
"8953312876540493762","01","KYLE ~ iSpy (feat. Lil Yachty)",23
"7948414227281335213","03","J. Cole ~ Apparently",23
"165253319563806925","03","J. Cole ~ Fire Squad",23
"1751331134382800326","03","Lil Uzi Vert ~ I'm Sorry",23
"5642290801905005677","03","XXXTENTACION ~ Moonlight",23
"-2540263194781783889","03","Mike WiLL Made-It ~ Razzle Dazzle (feat. Future)",23
"3408787039908536772","04","J. Cole ~ Fire Squad",23
"7080069099988522352","04","Anderson .Paak ~ Winners Circle",23
"6648265865111172817","06","Kanye West ~ Ghost Town (feat. PARTYNEXTDOOR)",23
"5137788249388375895","06","Isaiah Rashad ~ Modest",23
"3480405558810854186","06","Bryson Tiller ~ Ten Nine Fourteen",23
"-8052161808663741656","07","Kendrick Lamar ~ Sing About Me, I'm Dying of Thirst",23
"3264244330153660062","08","Travis Scott ~ ASTROTHUNDER",23
"2760643945385059474","08","Travis Scott ~ CAROUSEL",23
"-6969618100661090042","08","Jack Harlow ~ LIKE THIS",23
"5497508869377487957","08","Frank Ocean ~ Solo (Reprise)",23
"-8481646579188135772","08","Travis Scott ~ sweet sweet",23
"3912164265198198293","09","Frank Ocean ~ Ivy",23
"4488378344897701337","09","Mick Jenkins ~ Vibe",23
"7152460052672280447","10","Mick Jenkins ~ Canada Dry",23
"4776591154083605598","10","Ramzoid ~ Red Beams",23
"-9204319907728803139","10","Bryson Tiller ~ Self Righteous",23
"-3581275717128401896","11","Travis Scott ~ 3500 (feat. Future & 2 Chainz)",23
"-4808833561560120889","11","Aries ~ BOUNTY HUNTER",23
"7442700597833533025","11","Big K.R.I.T. ~ Big Bank (feat. T.I.)",23
"-2791704425988203333","11","A$AP Rocky ~ Electric Body (feat. ScHoolboy Q)",23
"-1565443017856912647","11","Jack Harlow ~ HEAVY HITTER",23
"4128828714567735580","11","Aries ~ KIDS ON MOLLY",23
"1607759631367392340","11","Lil Peep ~ Leanin'",23
"956976199479936694","11","Jaden ~ Lost Boy",23
"1099612666143709608","11","A$AP Rocky ~ M'$ (feat. Lil Wayne)",23
"7874689064289473802","11","Aries ~ WHEN THE LIGHTS GO OUT",23
"2759823940036419376","11","Travis Scott ~ lose",23
"-5962670019369465367","12","Ski Mask the Slump God ~ BabyWipe",23
"-9204538786656570569","12","Travis Scott, Quavo, HUNCHO JACK ~ Motorcycle Patches",23
"6791816962085555848","01","Ski Mask the Slump God ~ BabyWipe",22
"7587589656940185650","01","Roddy Ricch ~ Boom Boom Room",22
"454136288278144421","01","Tee Grizzley ~ First Day Out",22
"-8842020388321361128","01","Mick Jenkins ~ Flaunt",22
"-4734486602593356392","01","Buddy ~ Shine",22
"-7042043201435204600","02","Aries ~ AMY'S GRAVE",22
