"ID","Year","Song","Plays"
"5tsI3xxDHDgzHhn30LTQNz","2019","mike. ~ These Days",134
"0TSyYtpSnQrLqsnbSTALTP","2021","Baby Keem ~ no sense",126
"6ECp64rv50XVz93WvxXMGF","2019","Maroon 5 ~ This Love",125
"6NMtzpDQBTOfJwMzgMX0zl","2020","Travis Scott ~ SKELETONS",125
"131OLY5J8XyfGuSjXRiTRM","2017","Kendrick Lamar ~ HUMBLE.",124
"6NMtzpDQBTOfJwMzgMX0zl","2019","Travis Scott ~ SKELETONS",123
"6MtKObWYda2qnNIpJI21uD","2020","Kid Cudi ~ Pursuit Of Happiness (Nightmare)",116
"3XnkZylcAZ86QAiGVnRVy8","2020","The Weeknd ~ In Your Eyes",115
"4rHZZAmHpZrA3iH5zx8frV","2019","Justin Timberlake ~ Mirrors",111
"20TYNq9o5sdBAbkCWE9ih7","2019","Alina Baraz ~ Electric (feat. Khalid)",106
"2tznHmp70DxMyr2XhWLOW0","2021","Cage The Elephant ~ Cigarette Daydreams",106
"7EiZI6JVHllARrX9PUvAdX","2017","Future ~ Low Life (feat. The Weeknd)",104
"27a1mYSG5tYg7dmEjWBcmL","2019","Travis Scott ~ CAN'T SAY",103
"6sy3LkhNFjJWlaeSMNwQ62","2019","OneRepublic ~ Counting Stars",101
"58TaFP5j5i9swOf584yon2","2019","Travis Scott ~ HOUSTONFORNICATION",100
"4BdGO1CaObRD4La9l5Zanz","2019","Foster The People ~ Sit Next to Me",100
"6Nle9hKrkL1wQpwNfEkxjh","2020","Frank Ocean ~ Chanel",100
"6HZILIRieu8S0iqY8kIKhj","2017","Kendrick Lamar ~ DNA.",98
"31bmr5SE0qrrIPhjGbnwKP","2020","The Weeknd ~ After Hours",98
"5JEx7HbmvHQQswJCsoo9rA","2019","Ellie Goulding ~ Close To Me (with Diplo) (feat. Swae Lee)",96
"3sTN90bIP2cJ1783ctHykO","2019","Mura Masa ~ Love$ick (feat. A$AP Rocky)",94
"5iSEsR6NKjlC9SrIJkyL3k","2021","Kid Cudi ~ Pursuit Of Happiness (Nightmare)",94
"3nAq2hCr1oWsIU54tS98pL","2019","Kanye West ~ Waves",93
"7e9tzvqywrtzSz8GjjCzye","2020","Bryson Tiller ~ Exchange",93
"3pXF1nA74528Edde4of9CC","2020","Bryson Tiller ~ Don't",91
"51EC3I1nQXpec4gDk0mQyP","2019","Travis Scott ~ 90210 (feat. Kacy Hill)",89
"6nO3tr47nr2P7f3hXb8JIo","2019","NAV ~ Champion (feat. Travis Scott)",89
"20MuVazoNMv6xjKPnRFOxG","2019","Travis Scott ~ WAKE UP",89
"1cdC9TCqyLwAlsw3fVJaJS","2021","Kid Cudi ~ Soundtrack 2 My Life",88
"75JFxkI2RXiU7L9VXzMkle","2020","Coldplay ~ The Scientist",87
"3QFInJAm9eyaho5vBzxInN","2022","Baby Keem ~ family ties (with Kendrick Lamar)",87
"6IZvVAP7VPPnsGX6bvgkqg","2019","Kendrick Lamar ~ PRIDE.",85
"2tPcTFiQF9MbVUyjZ3zDhA","2018","SOB X RBE ~ Paramedic!",84
"0LcsvJQSFIQo3RjNhPcYqT","2021","Jack Harlow ~ Luv Is Dro (feat. Static Major & Bryson Tiller)",84
"58k32my5lKofeZRtIvBDg9","2022","Baby Keem ~ HONEST",84
"4aVuWgvD0X63hcOCnZtNFA","2021","TOTO ~ Hold the Line",82
"0rFpcfF0YfvFUYsl99Bw9d","2020","Kid Cudi ~ Soundtrack 2 My Life",81
"4RVbK6cV0VqWdpCDcx3hiT","2020","KIDS SEE GHOSTS ~ Reborn",80
"0VjIjW4GlUZAMYd2vXMi3b","2020","The Weeknd ~ Blinding Lights",78
"1xYpVRspgaLxdJLOTQkTjg","2020","Travis Scott ~ STOP TRYING TO BE GOD",78
"39qRdHcl2tizWbzlM9kUlN","2020","Coldplay ~ What If",78
"7cGFbx7MP0H23iHZTZpqMM","2017","Logic ~ Everybody",77
"51EC3I1nQXpec4gDk0mQyP","2020","Travis Scott ~ 90210 (feat. Kacy Hill)",77
"3KQ1KVG2F8qAospksegrmZ","2020","The Weeknd ~ Alone Again",77
"2ExKb6Ag2WXob6FpkSeXhE","2020","The Weeknd ~ Save Your Tears",77
"5MVMeTkoRywHlZqrQ8vGOs","2017","J. Cole ~ No Role Modelz",76
"26Ke3Jpz2WY7sV1Yojgz2p","2019","Dizaro ~ Sunny Day",76
"10HsXXmKdge6ugPcTolceY","2020","The Weeknd ~ Scared To Live",76
"2AYEOC02WLhUiOoaig2SEH","2021","Fitz and The Tantrums ~ Out of My League",76
"1wHZx0LgzFHyeIZkUydNXq","2020","Travis Scott ~ Antidote",75
"6QdnKD1zwEgyOWtkrdzlOF","2020","The Weeknd ~ Hurt You",75
"1Pyxh8ERS8aouSSOQVvVsz","2021","Bryce Vine ~ Sour Patch Kids",75
"7AzlLxHn24DxjgQX73F9fU","2020","Don Toliver ~ No Idea",74
"5FkoSXiJPKTNyYgALRJFhD","2021","Baby Keem ~ ORANGE SODA",73
"2ihL1KGMA0geIqGT5pkZzo","2021","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",73
"7szuecWAPwGoV1e5vGu8tl","2021","The Weeknd ~ In Your Eyes",72
"7lAK3oHbfEnvUQWosrMMpR","2019","Travis Scott ~ YOSEMITE",71
"5hVghJ4KaYES3BFUATCYn0","2021","Tyler, The Creator ~ EARFQUAKE",71
"2aWVaW1p2kUc5yuKwBmRJi","2021","Jack Harlow ~ I WANNA SEE SOME ASS (feat. jetsonmade)",71
"2QIbiBkgr2pepvCkmWi3Vn","2020","The Weeknd ~ Faith",70
"5WoaF1B5XIEnWfmb5NZikf","2020","Miguel ~ Sky Walker (feat. Travis Scott)",70
"51EC3I1nQXpec4gDk0mQyP","2021","Travis Scott ~ 90210 (feat. Kacy Hill)",70
"0tkBOcK7oRVXQJY97zzSvr","2022","Cage The Elephant ~ Telescope",70
"7BKUWh5sdtdS17crohRe4L","2017","Logic ~ Black SpiderMan",69
"6VRwEqn7BvsN0dChfDrMAf","2019","6ix9ine ~ KIKA",69
"1xYpVRspgaLxdJLOTQkTjg","2019","Travis Scott ~ STOP TRYING TO BE GOD",69
"5WNYg3usc6H8N3MBEp4zVk","2020","Tyler, The Creator ~ Boredom (feat. Rex Orange County & Anna of the North)",69
"7KA4W4McWYRpgf0fWsJZWB","2020","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",69
"7vgTNTaEz3CsBZ1N4YQalM","2021","Kanye West ~ Ghost Town",69
"3sTN90bIP2cJ1783ctHykO","2021","Mura Masa ~ Love$ick (feat. A$AP Rocky)",69
"5tz69p7tJuGPeMGwNTxYuV","2017","Logic ~ 1-800-273-8255",68
"1wHZx0LgzFHyeIZkUydNXq","2019","Travis Scott ~ Antidote",67
"7Ks4VCY1wFebnOdJrM13t6","2022","Kendrick Lamar ~ Wesley's Theory",67
"0YAQnYt2oB8OdoaeqnHyTI","2019","Bas ~ Tribe (with J. Cole)",66
"6D3XrPrsF6IUzWiEILNLkq","2020","The Weeknd ~ Until I Bleed Out",66
"2aPTvyE09vUCRwVvj0I8WK","2021","A$AP Rocky ~ Sundress",66
"2p8IUWQDrpjuFltbdgLOag","2021","The Weeknd ~ After Hours",65
"15EPc80XuFrb2LmOzGjuRg","2021","GoldLink ~ Crew (feat. Brent Faiyaz & Shy Glizzy)",65
"03MWa1FMygR3RrQoQytsjS","2021","Kid Cudi ~ Cudi Zone",65
"4RVbK6cV0VqWdpCDcx3hiT","2021","KIDS SEE GHOSTS ~ Reborn",65
"0m1KYWlT6LhFRBDVq9UNx4","2019","Drake ~ HYFR (Hell Ya Fucking Right)",64
"2ZWlPOoWh0626oTaHrnl2a","2021","Frank Ocean ~ Ivy",64
"7CC6UbCs4iGsePSzFxYxNn","2021","Kanye West ~ Moon",64
"1AgSUWSzmza5jF6ER5R68v","2021","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",64
"1EaKU4dMbesXXd3BrLCtYG","2017","Kendrick Lamar ~ ELEMENT.",63
"1Kp6WFxRzc0sRBmGSgIYat","2017","Logic ~ Gang Related",63
"6gpcs5eMhJwax4mIfKDYQk","2017","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",63
"2eMwDehkIC1j68U6FA3Eiq","2017","Lil Uzi Vert ~ XO TOUR Llif3",63
"0Z1nbG2KOuRKntstSAkSox","2019","Tory Lanez ~ FeRRis WhEEL (feat. Trippie Redd)",63
"6sy3LkhNFjJWlaeSMNwQ62","2020","OneRepublic ~ Counting Stars",63
"5tsI3xxDHDgzHhn30LTQNz","2020","mike. ~ These Days",63
"2Zy7XVdxyZQB8xp5xbpJdl","2020","Travis Scott ~ way back",63
"4E08gEca6avoGx5SS4MM6T","2019","Lil Mosey ~ G Walk (with Chris Brown)",62
"27a1mYSG5tYg7dmEjWBcmL","2020","Travis Scott ~ CAN'T SAY",62
"21jGcNKet2qwijlDFuPiPb","2020","Post Malone ~ Circles",62
"7zJld1LpGmLsPt8IGOc0KL","2021","Jack Harlow ~ HEAVY HITTER",62
"5tsI3xxDHDgzHhn30LTQNz","2021","mike. ~ These Days",62
"4MXhiYIRDMGAuvZc5IFTwC","2020","Travis Scott ~ ASTROTHUNDER",61
"2Ch7LmS7r2Gy2kc64wv3Bz","2020","The Weeknd ~ Die For You",61
"4sebUbjqbcgDSwG6PbSGI0","2021","Cage The Elephant ~ Come a Little Closer",61
"58k32my5lKofeZRtIvBDg9","2021","Baby Keem ~ HONEST",61
"1eQBEelI2NCy7AUTerX0KS","2020","Kanye West ~ Ultralight Beam",60
"7hDVYcQq6MxkdJGweuCtl9","2020","Billie Eilish ~ ocean eyes",60
"20dP2DaMHIAmwWAbp7peSr","2020","Young Thug ~ pick up the phone",60
"3FtYbEfBqAlGO46NUDQSAt","2021","MGMT ~ Electric Feel",60
"46MX86XQqYCZRvwPpeq4Gi","2021","Aliotta Haynes Jeremiah ~ Lake Shore Drive",60
"7tr2za8SQg2CI8EDgrdtNl","2021","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",60
"3d9DChrdc6BOeFsbrZ3Is0","2021","Red Hot Chili Peppers ~ Under the Bridge",60
"4RIl218uURN8ba6Xd6Te4n","2017","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",59
"1eLSF6HfrRA0AsNmTkUlKx","2018","Jay Rock ~ King's Dead (with Kendrick Lamar, Future & James Blake)",59
"2zjGJ0dChMR0KxBZS15aqo","2019","Mustard ~ Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",59
"6t5zloC7h0EQllwYph9brV","2020","The Weeknd ~ Hardest To Love",59
"1cKHdTo9u0ZymJdPGSh6nq","2020","The Weeknd ~ I Was Never There",59
"69uxyAqqPIsUyTO8txoP2M","2021","Coldplay ~ Adventure of a Lifetime",59
"1QEEqeFIZktqIpPI4jSVSF","2021","Boston ~ More Than a Feeling",59
"2Iq6HhIquO7JKr0KfTNLzU","2021","Saint Motel ~ My Type",59
"6Iw6fQVKZi0fWtEQBrTFcP","2021","Bryson Tiller ~ Timeless Interlude",59
"439TlnnznSiBbQbgXiBqAd","2017","Kendrick Lamar ~ m.A.A.d city",58
"6gBFPUFcJLzWGx4lenP6h2","2019","Travis Scott ~ goosebumps",58
"7l28SBHS3zmKDVnOzG8BM7","2021","CHASE B ~ Cafeteria (feat. Gunna)",58
"6NMtzpDQBTOfJwMzgMX0zl","2021","Travis Scott ~ SKELETONS",58
"51EC3I1nQXpec4gDk0mQyP","2022","Travis Scott ~ 90210 (feat. Kacy Hill)",58
"5aqUqSq0SqGBAqEn27PEzc","2022","Kanye West ~ Pure Souls",58
"2xLMifQCjDGFmkHkpNLD9h","2018","Travis Scott ~ SICKO MODE",57
"5VuxWXbt7XENQCtE9TzpTv","2019","Post Malone ~ Spoil My Night (feat. Swae Lee)",57
"5jyyPsIGM2yqkZN9R3TmvN","2019","Khalid ~ The Ways (with Swae Lee)",57
"7a86XRg84qjasly9f6bPSD","2019","fun. ~ We Are Young (feat. Janelle Monae)",57
"4KW1lqgSr8TKrvBII0Brf8","2020","Kanye West ~ Father Stretch My Hands Pt. 1",57
"20MuVazoNMv6xjKPnRFOxG","2020","Travis Scott ~ WAKE UP",57
"0mEdbdeRFQwBhN4xfyIeUM","2022","Kanye West ~ Can't Tell Me Nothing",57
"2fQrGHiQOvpL9UgPvtYy6G","2017","21 Savage ~ Bank Account",56
"08bNPGLD8AhKpnnERrAc6G","2019","Marshmello ~ FRIENDS",56
"4XNrMwGx1SqP01sqkGTDmo","2019","Maroon 5 ~ One More Night",56
"7vgTNTaEz3CsBZ1N4YQalM","2020","Kanye West ~ Ghost Town",56
"3DK6m7It6Pw857FcQftMds","2020","Kanye West ~ Runaway",56
"5nayhWICkQGMTkisxVMbRw","2021","Playboi Carti ~ FlatBed Freestyle",56
"5bJ1DrEM4hNCafcDd1oxHx","2021","Mac Miller ~ Self Care",56
"282L6SR4Y8Rs0VUgtEy1Zw","2017","J. Cole ~ She Knows (feat. Amber Coffman & Cults)",55
"3O8NlPh2LByMU9lSRSHedm","2020","Drake ~ Controlla",55
"2GtaNlidzvK3hY78kCdsHa","2020","Kid Cudi ~ Marijuana",55
"393MDhe62s8hbH8ETrlxe5","2020","Kid Cudi ~ Mr. Rager",55
"2K9Ovn1o2bTGqbsABGC6m3","2020","The Weeknd ~ Too Late",55
"70whMGrt6rwbkPlXGNtTBw","2021","Jack Harlow ~ GHOST",55
"3gJDgenxLephg09x86IxPs","2022","Joey Bada$$ ~ TEMPTATION",55
"20TYNq9o5sdBAbkCWE9ih7","2020","Alina Baraz ~ Electric (feat. Khalid)",54
"43DHLzDkncpby82Po5jlOZ","2021","Queen ~ Don't Stop Me Now",54
"3KndRyfkBK1tdEHpzN85zr","2021","Baby Keem ~ INVENTED IT",54
"2ZWlPOoWh0626oTaHrnl2a","2022","Frank Ocean ~ Ivy",54
"5hmv0zcBcIX8OIVG98imHa","2022","Larry June ~ Smoothies In 1991",54
"1D2L6MefbXon28PzIk9I3r","2019","Post Malone ~ 92 Explorer",53
"6vWEAOUSxohKxhp0K1BsxL","2019","YNW Melly ~ Mixed Personalities (feat. Kanye West)",53
"7rC5Pl8rQSX4myONQHYPBK","2019","Drake ~ Mob Ties",53
"52ztI2AthLbmFHyGE3CzSl","2019","Roy Woods ~ Monday to Monday",53
"2ZWlPOoWh0626oTaHrnl2a","2020","Frank Ocean ~ Ivy",53
"1AVm6MTy8qpaFi0gAa7Hlw","2021","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",53
"43DHLzDkncpby82Po5jlOZ","2022","Queen ~ Don't Stop Me Now",53
"4KW1lqgSr8TKrvBII0Brf8","2022","Kanye West ~ Father Stretch My Hands Pt. 1",53
"28qA8y1sz0FTuSapsCxNOG","2022","Kendrick Lamar ~ Father Time (feat. Sampha)",53
"7eqoqGkKwgOaWNNHx90uEZ","2022","Frank Ocean ~ Nights",53
"3iVcZ5G6tvkXZkZKlMpIUs","2017","Kendrick Lamar ~ Alright",52
"1GtVGc1UYin3zpMUdNSSpM","2019","Logic ~ Midnight",52
"5bvnqVuq7UFl0txSlHpsfS","2020","PARTYNEXTDOOR ~ LOYAL (feat. Drake)",52
"3xby7fOyqmeON8jsnom0AT","2020","Travis Scott ~ Nightcrawler (feat. Swae Lee & Chief Keef)",52
"2mxByJWOajjiVsLWjNXvDJ","2021","The Beatles ~ Oh! Darling - Remastered 2009",52
"2c8sgbZoEanC3QyFNZxUcA","2017","Logic ~ Flexicution",51
"7qiZfU4dY1lWllzX7mPBI3","2017","Ed Sheeran ~ Shape of You",51
"5ujh1I7NZH5agbwf7Hp8Hc","2017","Kendrick Lamar ~ Swimming Pools (Drank) - Extended Version",51
"2HbKqm4o0w5wEeEFXm2sD4","2018","Kendrick Lamar ~ Money Trees",51
"5SkRLpaGtvYPhw02vZhQQ9","2019","Kanye West ~ All Falls Down",51
"1NrJYpdAi7uosDRPmSYrsG","2019","OneRepublic ~ Apologize",51
"0DJBgBiYeSn6n1AXAkFVE8","2019","Jorja Smith ~ I Am",51
"0LJDFZohBgWOMvXQw0cc9W","2021","BabyJake ~ Cigarettes On Patios",51
"02iYJG3KLBJODa5JkQ4O6y","2021","Baby Keem ~ hooligan",51
"1KuVdyg8d6NlRhbpHxg5UF","2022","Cage The Elephant ~ Social Cues",51
"58TaFP5j5i9swOf584yon2","2020","Travis Scott ~ HOUSTONFORNICATION",50
"1P9LiOkE3LnKSYsoz1F8A7","2020","Kendrick Lamar ~ PRIDE.",50
"7wBJfHzpfI3032CSD7CE2m","2020","Travis Scott ~ STARGAZING",50
"6G0FACzGN80Dj2v4ass5rq","2020","iann dior ~ gone girl",50
"1GqlvSEtMx5xbGptxOTTyk","2021","Boston ~ Peace of Mind",50
"7Feaw9WAEREY0DUOSXJLOM","2021","Martin Garrix ~ Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",50
"6xagjcywpcyNFghafZPQJv","2022","Miguel ~ Banana Clip",50
"3cjF2OFRmip8spwZYQRKxP","2022","Drake ~ Feel No Ways",50
"2MLHyLy5z5l5YRp7momlgw","2022","Weezer ~ Island In The Sun",50
"0y9uTzK9cNKSAEHnpeRG8C","2017","Kendrick Lamar ~ DUCKWORTH.",49
"6DB2KOEwHnjkgEnBt5SdeJ","2017","Future ~ Mask Off (feat. Kendrick Lamar) - Remix",49
"1GtVGc1UYin3zpMUdNSSpM","2018","Logic ~ Midnight",49
"5FEXPoPnzueFJQCPRIrC3c","2021","Kid Cudi ~ Day 'N' Nite (nightmare)",49
"0awZwmlC6pxH65KTZpadmX","2021","Briston Maroney ~ Freakin' Out On the Interstate",49
"3jHdKaLCkuNEkWcLVmQPCX","2022","Tyler, The Creator ~ BEST INTEREST",49
"6NMtzpDQBTOfJwMzgMX0zl","2022","Travis Scott ~ SKELETONS",49
"3e7Y6sfFlIdBMJhX7wpqVO","2018","Logic ~ 44 More",48
"4XNrMwGx1SqP01sqkGTDmo","2020","Maroon 5 ~ One More Night",48
"3JvrhDOgAt6p7K8mDyZwRd","2020","Vance Joy ~ Riptide",48
"7lAK3oHbfEnvUQWosrMMpR","2020","Travis Scott ~ YOSEMITE",48
"2AGUFka8kBWCM47h5uTlDb","2020","Travis Scott ~ lose",48
"3orEOtd8CPL8GFlpRpKuoE","2021","The Weeknd ~ Faith",48
"393MDhe62s8hbH8ETrlxe5","2021","Kid Cudi ~ Mr. Rager",48
"5aqUqSq0SqGBAqEn27PEzc","2021","Kanye West ~ Pure Souls",48
"4ZPdLEztrlZqbJkgHNw54L","2022","Kanye West ~ Good Life",48
"5r5Lj2MkgwQJz6TaBdL865","2022","Cage The Elephant ~ Spiderhead",48
"7kfTqGMzIHFWeBeOJALzRf","2017","Drake ~ Headlines",47
"2SzjMcZIsE2zUWQnccsTAo","2017","Travis Scott ~ goosebumps",47
"0DJBgBiYeSn6n1AXAkFVE8","2018","Jorja Smith ~ I Am",47
"5jyyPsIGM2yqkZN9R3TmvN","2018","Khalid ~ The Ways (with Swae Lee)",47
"6gBFPUFcJLzWGx4lenP6h2","2018","Travis Scott ~ goosebumps",47
"3Q3myFA7q4Op95DOpHplaY","2019","blackbear ~ do re mi",47
"2RiBogNRfulkNf7fVbPOrJ","2021","Vance Joy ~ Saturday Sun",47
"2UOYzhusMTypF7oAQwksCj","2022","Kendrick Lamar ~ Hood Politics",47
"6IZvVAP7VPPnsGX6bvgkqg","2022","Kendrick Lamar ~ PRIDE.",47
"712uvW1Vezq8WpQi38v2L9","2019","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",46
"7aiClxsDWFRQ0Kzk5KI5ku","2019","blackbear ~ hot girl bummer",46
"4EWCNWgDS8707fNSZ1oaA5","2020","Kanye West ~ Heartless",46
"1LmN9SSHISbtp9LoaR5ZVJ","2020","Maroon 5 ~ Payphone",46
"01Ch5LzVStxCFPKkT1xg6k","2020","Travis Scott ~ sweet sweet",46
"2Y0wPrPQBrGhoLn14xRYCG","2021","Juice WRLD ~ Come & Go (with Marshmello)",46
"0ujsBQIHVikzdQOekiu5gS","2021","Kid Cudi ~ Enter Galactic (Love Connection Part I)",46
"1KuVdyg8d6NlRhbpHxg5UF","2021","Cage The Elephant ~ Social Cues",46
"1gnYyhbQVmPskm6idTMrx3","2021","Quinn XCII ~ Tourist",46
"0rFpcfF0YfvFUYsl99Bw9d","2022","Kid Cudi ~ Soundtrack 2 My Life",46
"560zE7eP6taPhWFErzRFD3","2016","Jon Bellion ~ Guillotine",45
"6gpcs5eMhJwax4mIfKDYQk","2019","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",45
"2pClJ2sX3lMEXUG6FUaRqO","2021","Pacific Air ~ Float",45
"0ada5XsQGLPUVbmTCkAP49","2021","Juice WRLD ~ Hate The Other Side (with Marshmello & The Kid Laroi)",45
"2Zy7XVdxyZQB8xp5xbpJdl","2021","Travis Scott ~ way back",45
"1AVm6MTy8qpaFi0gAa7Hlw","2022","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",45
"7wdzLe2Gsx1RGqbvYZHASz","2022","Kendrick Lamar ~ i",45
"3rOSwuTsUlJp0Pu0MkN8r8","2017","Future ~ Mask Off",44
"4yoVysVzKbW0da1sayGpWp","2019","Bantu ~ Jackie Chan",44
"6fTt0CH2t0mdeB2N9XFG5r","2019","Lil Nas X ~ Panini",44
"5NhlpQ6BOIz3S5welptk1W","2019","Childish Gambino ~ Sober",44
"48RN2EOOyG2Gs5Pyla7ZJj","2019","Drake ~ Worst Behavior",44
"2cYqizR4lgvp4Qu6IQ3qGN","2020","Travis Scott ~ BUTTERFLY EFFECT",44
"3sTN90bIP2cJ1783ctHykO","2020","Mura Masa ~ Love$ick (feat. A$AP Rocky)",44
"2MIBAmYwiuGoKUlpq9B9sZ","2021","Kanye West ~ Can't Tell Me Nothing",44
"2a1o6ZejUi8U3wzzOtCOYw","2021","Don Omar ~ Danza Kuduro",44
"4JQpghvT0ZH2WLRqzlPUC7","2021","The Weeknd ~ House Of Balloons / Glass Table Girls",44
"6I6NX6tjGsxFAsIfGzY9lJ","2017","J. Cole ~ Deja Vu",43
"6PGoSes0D9eUDeeAafB2As","2017","Kendrick Lamar ~ LOVE. FEAT. ZACARI.",43
"7u90MSvVyEjL0c8icaE7jl","2018","Logic ~ Contra",43
"6DCZcSspjsKoFjzjrWoCdn","2018","Drake ~ God's Plan",43
"4LmAnpjlhWTahvRkYR8xJa","2018","ScHoolboy Q ~ X (with 2 Chainz & Saudi)",43
"2dpaYNEQHiRxtZbfNsse99","2019","Marshmello ~ Happier",43
"6LxSe8YmdPxy095Ux6znaQ","2019","Drake ~ Headlines",43
"50kpGaPAhYJ3sGmk6vplg0","2019","Justin Bieber ~ Love Yourself",43
"20dP2DaMHIAmwWAbp7peSr","2019","Young Thug ~ pick up the phone",43
"4BdGO1CaObRD4La9l5Zanz","2020","Foster The People ~ Sit Next to Me",43
"1mAey8kEPmDM2icL56kS9d","2021","42 Dugg ~ 4 Da Gang (with Roddy Ricch)",43
"4gfv0mYZvVXDJNRt8UjA1q","2021","Jack Harlow ~ 9TH GRADE",43
"23SZWX2IaDnxmhFsSLvkG2","2021","Kanye West ~ Gorgeous",43
"608xszaAxVh4m7NcKJiAbF","2021","Eagles ~ One of These Nights - 2013 Remaster",43
"7MmG8p0F9N3C4AXdK6o6Eb","2021","Calvin Harris ~ Outside (feat. Ellie Goulding)",43
"3nAq2hCr1oWsIU54tS98pL","2021","Kanye West ~ Waves",43
"3iVcZ5G6tvkXZkZKlMpIUs","2022","Kendrick Lamar ~ Alright",43
"20bJBbPapGQ4bqs0YcA9xY","2022","Kid Cudi ~ Just What I Am",43
"4Kz4RdRCceaA9VgTqBhBfa","2018","Drake ~ The Motto",42
"76hfruVvmfQbw0eYn1nmeC","2019","DNCE ~ Cake By The Ocean",42
"2qwYI0iwHZbFXZzq0QGgMP","2019","Ansel Elgort ~ You Can Count On Me",42
"3Fj47GNK2kUF0uaEDgXLaD","2020","Billie Eilish ~ wish you were gay",42
"0uxSUdBrJy9Un0EYoBowng","2021","Lil Uzi Vert ~ 20 Min",42
"6vnfObZ4Ys70SBAtti1xZ9","2021","Travis Scott ~ COFFEE BEAN",42
"6XkuklKiHYVTlVvWlTgQYP","2021","Kid Cudi ~ Erase Me - Main",42
"13QU8HBEBaSTZGq1HzQe9S","2021","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",42
"3iH29NcCxYgI5shlkZrUoB","2021","iann dior ~ gone girl",42
"43O3Iu8mDJy10i6k8SVRXX","2022","Cage The Elephant ~ Take It or Leave It",42
"66kQ7wr4d2LwwSjr7HXcyr","2018","Kendrick Lamar ~ All The Stars (with SZA)",41
"77UjLW8j5UAGAGVGhR5oUK","2018","The Weeknd ~ Pray For Me (with Kendrick Lamar)",41
"6SwRhMLwNqEi6alNPVG00n","2019","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",41
"0qdQUeKVyevrbKhAo0ibxS","2019","George Harrison ~ My Sweet Lord - Remastered 2014",41
"2tPcTFiQF9MbVUyjZ3zDhA","2019","SOB X RBE ~ Paramedic!",41
"23SZWX2IaDnxmhFsSLvkG2","2020","Kanye West ~ Gorgeous",41
"1kxeWHF9PrCVZHvVskv8lg","2020","Kanye West ~ Love Lockdown",41
"4rHZZAmHpZrA3iH5zx8frV","2020","Justin Timberlake ~ Mirrors",41
"4ppTAJUbNXELZcoUaL90wo","2020","The Weeknd ~ Try Me",41
"3CAz01GipLndFoWGYTYFeF","2020","Don Toliver ~ Video Girl",41
"3Z2sglqDj1rDRMF5x0Sz2R","2017","Childish Gambino ~ 3005",40
"0v9Wz8o0BT8DU38R4ddjeH","2017","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",40
"3FDrI0FLKzrYQiWxPhqV2W","2017","Calvin Harris ~ Rollin (feat. Future & Khalid)",40
"13JyykwyYQ3T5QxxL34ukQ","2017","blackbear ~ chateau",40
"1PHEt8tMzlYut1Z4Olcg8O","2019","Osibih ~ Come Closer",40
"2V4bv1fNWfTcyRJKmej6Sj","2019","Mike Posner ~ Cooler Than Me - Single Mix",40
"6dGnYIeXmHdcikdzNNDMm2","2019","The Beatles ~ Here Comes The Sun - Remastered 2009",40
"5gx2E5aIXMRBellPZW1up5","2019","Chris Brown ~ Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",40
"5mCPDVBb16L4XQwDdbRUpz","2020","Drake ~ Passionfruit",40
"5WnfnSpuNEGXyEt78PBA6d","2021","Dreamville ~ Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",40
"7iN1s7xHE4ifF5povM6A48","2021","The Beatles ~ Let It Be - Remastered 2009",40
"1VLtjHwRWOVJiE5Py7JxoQ","2021","Polo G ~ Martin & Gina",40
"3q2v8QaTnHLveAQzR6gvYm","2021","Kendrick Lamar ~ Sing About Me, I'm Dying Of Thirst",40
"7w0BSw2zbz5k2YY7FOAsSm","2021","Don Toliver ~ Situation",40
"30KctD1WsHKTIYczXjip5a","2021","Kid Cudi ~ Tequila Shots",40
"5mtfHX4VyY5D81WMaOHgHV","2021","NxWorries ~ What More Can I Say",40
"0uEp9E98JB5awlA084uaIg","2022","Ms. Lauryn Hill ~ Doo Wop (That Thing)",40
"2tPcTFiQF9MbVUyjZ3zDhA","2022","SOB X RBE ~ Paramedic!",40
"2Zy7XVdxyZQB8xp5xbpJdl","2022","Travis Scott ~ way back",40
"4F7A0DXBrmUAkp32uenhZt","2017","The Weeknd ~ Party Monster",39
"3B54sVLJ402zGa6Xm4YGNe","2017","French Montana ~ Unforgettable",39
